ensemblGeneID	raw.CON1	raw.CON2	raw.CON3	raw.DA1	raw.DA2	raw.DA3	norm.CON1	norm.CON2	norm.CON3	norm.DA1	norm.DA2	norm.DA3	tpm.CON1	tpm.CON2	tpm.CON3	tpm.DA1	tpm.DA2	tpm.DA3	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
FBgn0034098	55	64	56	59	60	78	60.4865135671381	79.2815295945193	55.5489648390134	62.1550115515714	80.8369014037076	88.8366382757385	0.459086155127337	0.596789615493613	0.414806828873276	0.500576107568046	0.651527046785171	0.789544690578701	75.8891098350115	-0.249801965228894	0.300147420050108	-0.832264242641803	0.405259809126276	0.652442391874171
FBgn0027505	1205	1082	1390	1439	1021	1253	1325.20452451639	1340.35335970734	1378.80466296837	1515.95019699511	1375.57460555309	1427.08086871154	5.90743101948302	5.92582265893024	6.04717833874751	7.1706579274263	6.51158999056361	7.44926272777159	1413.833107812	-0.0950183617691882	0.114176845366514	-0.832203424995446	0.405294130972007	0.652442391874171
FBgn0026428	736	603	787	699	515	672	809.419527007521	746.980661648362	780.661345148277	736.378865670312	693.850070381824	765.361806683286	3.49309516165235	3.19712555810008	3.31461964066637	3.37206841754528	3.17972472957667	3.86769736309703	707.887800248593	0.0896576689268545	0.107739416266042	0.83217147478748	0.405312162456373	0.652442391874171
FBgn0031529	1152	1009	1338	1373	1008	1147	1266.91752053351	1249.92286501359	1327.22348133214	1446.42086203911	1358.05994358229	1306.35415515733	28.9723323028446	28.3486199848969	29.861626306478	35.0984643189521	32.979282541242	34.9820297702464	1216.44146060728	-0.0967587453331728	0.116555743080881	-0.830149958943076	0.406454003801181	0.653956581165346
FBgn0003656	1815	1459	1663	1552	1237	1524	1996.05494771556	1807.37111997506	1649.60586655856	1634.99284623795	1666.58745060644	1735.73124015674	6.93178066969058	6.22491251827041	5.63620520522426	6.02485361296653	6.14592951914657	7.05835924687485	1840.63766638955	0.114239900604935	0.137631252450511	0.830043311899769	0.406514296026155	0.653956581165346
FBgn0002021	779	770	957	794	616	733	856.708983069102	953.855902934061	949.29213126671	836.458969016063	829.925521078065	834.836613539953	9.70400324396269	10.715537928295	10.5791744177157	10.053576266856	9.98260484415815	11.073070333701	789.811217752568	0.141886632297989	0.170939702249283	0.830039074778979	0.406516691565581	0.653956581165346
FBgn0267601	92	63	121	115	85	112	101.17744087594	78.042755694605	120.025441884297	121.149598786961	114.518943655252	127.560301113881	0.698338637606471	0.534230366924237	0.815060747557182	0.887284067868925	0.839357281434826	1.03097201086717	86.6526318477159	-0.277015995575695	0.333740102401564	-0.830035088927918	0.406518945052423	0.653956581165346
FBgn0035153	3114	2628	3363	2818	2413	2744	3424.63642269215	3255.49780897495	3335.91372774289	2968.69190766658	3250.99071811911	3125.22737729008	28.447916294411	26.820507501606	27.2637182317795	26.1673317849524	28.6773401543029	30.399508968779	3723.86746033282	0.100298283170855	0.120889998350807	0.829665684003095	0.406727828454869	0.654185538517903
FBgn0259222	175	106	109	144	122	157	192.457088622712	131.310033390923	108.122092275937	151.700367176717	164.368366187539	178.812207811422	1.018156246543	0.688956852306711	0.562767804118227	0.85158003800233	0.923391568476706	1.10771144330424	341.149236558619	-0.197225231837801	0.237768035738185	-0.829485894626193	0.406829515172313	0.654242032825371
FBgn0034785	66	45	66	65	58	70	72.5838162805658	55.7448254961464	65.46842284598	68.4758601839346	78.142338023584	79.7251881961756	0.894998554049394	0.681711608161995	0.794234408274911	0.895938818662559	1.02318952252829	1.15113708829695	81.3789503542897	-0.219087506216908	0.264163965523376	-0.829361816184276	0.406899701297381	0.654247859324712
FBgn0034289	606	206	1504	694	274	483	666.451404030649	255.187423382359	1491.88648424779	731.111491810009	369.155183076932	550.103798553612	6.47593835266213	2.45927491177489	14.2627832444587	7.53834745970868	3.80916984076661	6.25932959900132	857.148662360414	0.548437172125441	0.661565161489395	0.828999475865285	0.40710470381327	0.654378994095702
FBgn0030928	51	119	180	93	90	241	56.087494398619	147.414094089809	178.5502441254	97.9731538016295	121.255352105561	274.482433646833	1.32007832515812	3.44101259993334	4.13455138216103	2.44680338017564	3.03055190192591	7.56479520439065	162.748770703738	-0.369729590206368	0.446004192141112	-0.828982320617715	0.407114411323148	0.654378994095702
FBgn0039078	193	147	156	133	144	134	212.252674881048	182.099763287412	154.74354490868	140.112144684051	194.008563368898	152.616788832679	0.783659429625189	0.66680241917433	0.562109619208305	0.548919039524506	0.76064539339942	0.659819978915161	168.982949363938	0.177186499950503	0.213837559355898	0.828603265414214	0.407328939641245	0.654616767124558
FBgn0036764	10306	5949	6234	6942	6227	5625	11334.0728876896	7369.46593059056	6183.79012154302	7313.22186764421	8389.52308401479	6406.48833719268	102.131435327757	65.8601997418983	54.8229573722355	69.9262930098883	80.2782424151869	67.5993363823327	5953.34458131944	0.170802214069662	0.206179102933682	0.828416709740952	0.407434546567412	0.654679443879532
FBgn0037606	984	836	1347	880	788	1010	1082.15871545571	1035.61498032841	1336.15099353841	927.057799413268	1061.65797176869	1150.32057254482	7.4878868491928	7.10690040566172	9.09616091455192	6.80665041104748	7.80081690806662	9.32043445970415	1288.25471468651	0.138851288085822	0.167793400976396	0.827513402063733	0.407946129031733	0.65530690373748
FBgn0003751	163	124	88	146	77	81	179.260031117155	153.607963589381	87.2912304613067	153.807316720838	103.740690134758	92.2534320555746	3.93206203536162	3.34167507275296	1.88383036520534	3.57991084853143	2.41642418846685	2.36956367694479	119.923010606343	0.258801079637512	0.312753658498702	0.827491773812729	0.40795838274185	0.65530690373748
FBgn0261065	1606	1327	1758	1819	1403	1495	1766.20619616043	1643.85296518636	1743.84071762474	1916.27061037811	1890.2362111567	1702.70223361832	15.6028081255944	14.4025014309953	15.1566234731805	17.962903012223	17.7322804146448	17.6136364438955	1636.83743003361	-0.0958992258661832	0.115988858644678	-0.826796875034029	0.408352201566287	0.655735984215728
FBgn0267495	204	138	133	182	134	200	224.349977594476	170.950798188182	131.928791492657	191.732408515017	180.53574646828	227.786251989073	1.33633544738913	1.00989026287939	0.773149227569337	1.21183448834617	1.14193086649335	1.58878790599746	193.691677082483	-0.189410590413623	0.229103549284035	-0.826746643627061	0.408380677899941	0.655735984215728
FBgn0036248	1889	1994	2119	2049	2002	2012	2077.43680233316	2470.11515642924	2101.93315167624	2158.56980795203	2697.25794350371	2291.52969501008	28.4641751376975	33.5661534991045	28.3350488643884	31.3830538818992	39.2446455311061	36.7659023894606	2428.30391304489	-0.103946464441298	0.125741591214895	-0.826667321742823	0.408425648119716	0.655735984215728
FBgn0038630	129	53	91	75	56	81	141.868368184742	65.6550166954613	90.2670678633967	79.0106079045399	75.4477746434605	92.2534320555746	1.95072906396751	0.895350109767464	1.22116683443264	1.15280302319301	1.10165336136345	1.48539812584599	84.3090071022757	0.272776570620674	0.330186500131108	0.82612878028739	0.408731043190043	0.656091727815943
FBgn0038767	404	325	441	437	358	404	444.300936020433	402.601517472169	437.44809810723	460.368475390453	482.326845042122	460.128229017928	5.63654350170505	5.06552702064853	5.46004788756335	6.19725739049119	6.49776824401567	6.83539272113647	482.687287037737	-0.126112987554994	0.152682629563695	-0.825981239092966	0.40881473428911	0.656091727815943
FBgn0267191	175	84	115	127	82	86	192.457088622712	104.057007592807	114.073767080117	133.791296051688	110.477098585067	97.9480883553015	4.96452985814368	2.66212927731313	2.89510475670876	3.66210167842374	3.0262417836654	2.95861965470973	117.517195133521	0.262275658080906	0.317602186341697	0.825799284009753	0.408917960329021	0.656091727815943
FBgn0265262	349	585	559	422	418	830	383.814422453295	724.682731449903	554.497702589437	444.566353809545	563.16374644583	945.312945754653	2.84502614202323	5.32753703895793	4.04388695402348	3.49671216466382	4.43288851125643	8.20520687452913	2757.51737867617	-0.232595228914683	0.28166676298331	-0.825781595425461	0.408927996174166	0.656091727815943
FBgn0003941	179480	146819	208776	187280	143318	129631	197383.990091454	181875.545211527	207094.476486247	197294.755311496	193089.717256276	147640.798157978	5794.7137585495	5295.51211746473	5981.67570119378	6146.01940128086	6019.58233027718	5075.45997008783	157863.152206732	0.124101457267715	0.150300627108669	0.825688220036424	0.408980976328037	0.656091727815943
FBgn0030995	291	219	298	335	244	254	320.028644509767	271.291484081246	295.599848607607	352.914048640278	328.736732375078	289.288540026123	5.03372191191572	4.23204349398647	4.5744497216289	5.89016738175511	5.49080157060051	5.3282004558726	305.254151959505	-0.129959683797673	0.157463790542593	-0.825330594099473	0.409183927075521	0.656310185904911
FBgn0267096	75	70	46	55	43	54	82.4816094097338	86.7141729940055	45.6295068320467	57.9411124633293	57.9331126726571	61.5022880370497	5.69907764327719	5.94225285114539	3.10189795361653	4.24807914046624	4.25070982243942	4.97608372158406	69.4708053027475	0.26991381197671	0.327134252603328	0.825085755553696	0.409322906149814	0.656394186886015
FBgn0002778	4588	2462	2891	3780	3701	2995	5045.67498629145	3049.86134158917	2867.71530981406	3982.13463838881	4986.2895349187	3411.09912353637	39.1878126784938	23.4922946921236	21.913011672399	32.8175392304621	41.1240986135905	31.0223754324486	4158.35762477727	-0.175114820775817	0.212259605042974	-0.825003046342066	0.409369861187432	0.656394186886015
FBgn0266698	303	281	309	388	145	212	333.225702015325	348.095465875936	306.51125241527	408.748211559486	195.35584505896	241.453427108418	5.67000583120066	5.87431152567055	5.13128008387637	7.3800482580995	3.52986886729747	4.81091126279732	330.180086198466	0.220575189470824	0.267450353681679	0.824733212853979	0.409523071257819	0.656532746271913
FBgn0040512	9937	7982	9272	9378	7484	7076	10928.2633693937	9887.89326911646	9197.3214640595	9879.48641238367	10083.0561684225	8059.07759537341	205.267128434288	184.198300030456	169.966724171825	196.906904328365	201.11644721423	177.256655086301	8097.4407906074	0.099094582311956	0.120257370149455	0.824020866154001	0.40992770188529	0.656968294518911
FBgn0023096	123	104	111	107	121	134	135.269839431963	128.832485591094	110.10598387733	112.721800610477	163.021084497477	152.616788832679	0.204119526853825	0.192806893851999	0.163466507730866	0.180488617464768	0.261224859622109	0.269671374269982	125.440511926899	-0.192574614331122	0.233741008168468	-0.82388031026342	0.410007569190175	0.656968294518911
FBgn0050495	391	313	372	334	248	344	430.004123722746	387.736230673196	369.00383785916	351.860573868218	334.125859135325	391.792353421206	4.29042475768256	3.83687497144612	3.62237023621205	3.7252600798575	3.54017642839384	4.57754459212439	364.101650148128	0.13784391266749	0.167317175801969	0.823847952290554	0.410025957093877	0.656968294518911
FBgn0261588	342	244	170	256	177	184	376.116138908386	302.260831579105	168.630786118433	269.689541647496	238.468859140938	209.563351829947	1.41128439389766	1.12483296794373	0.622534921712765	1.07377922557522	0.95019204900183	0.920782092549531	338.266718171197	0.237017958192491	0.287718457994981	0.823784333630157	0.410062110781719	0.656968294518911
FBgn0038167	775	758	1030	954	758	858	852.309963900583	938.990616135088	1021.70417471757	1005.01493254575	1021.23952106684	977.203021033124	6.45880584196971	7.05715262227686	7.61752899251526	8.0813794822586	8.21806222241542	8.67138408896835	892.546083751571	-0.0937905434304481	0.113871391004334	-0.823653268860817	0.410136599221216	0.656980546568666
FBgn0031883	5937	5867	7598	6734	5815	6832	6529.24420087453	7267.88647079758	7536.80419369328	7094.09911505562	7834.44302770933	7781.17836794674	40.1649971852815	44.3411096695326	45.6148599049004	46.3063343311571	51.1776221606527	56.0504570219716	7545.41790997387	-0.0900399090431423	0.109349385304479	-0.823414862300598	0.410272114165008	0.657090534483927
FBgn0034750	1105	922	1287	1267	978	1055	1215.22904530341	1142.14953572104	1276.63424549661	1334.75253620069	1317.64149288043	1201.57247924236	18.6296315143155	17.3653157805263	19.2551496342116	21.7122684897249	21.4501599118566	21.5697471878255	1473.32164765146	-0.0839598413561623	0.102006058279264	-0.823086812415626	0.410458627616128	0.657274343100235
FBgn0032029	1227	1165	1798	1390	1275	1556	1349.39912994325	1443.17159340023	1783.51854965261	1464.32993316414	1717.78415482879	1772.17704047499	13.0336170086491	13.8247120750562	16.9487020096888	15.0079644303496	17.6189600089502	20.0438245947721	1781.55444729721	-0.113587879031639	0.13802557397765	-0.82294806504505	0.410537527881916	0.657274343100235
FBgn0044452	982	1132	1305	1278	999	1214	1079.95920587145	1402.29205470306	1294.48926990915	1346.34075869336	1345.93440837173	1382.66254957367	3.33443640556548	4.29405057612293	3.93231071847888	4.4109121075485	4.41292078894868	4.9989667300329	1206.10033412414	-0.1100421030382	0.133731224106149	-0.822860209152454	0.410587492790258	0.657274343100235
FBgn0024887	1526	1595	2250	2024	1603	1773	1678.22581279005	1975.84437036341	2231.8780515675	2132.23293865052	2159.69254916906	2019.32512388313	22.3455094784994	26.0919292431573	29.2377945297348	30.1254008694867	30.5364778038014	31.48437463668	2219.893338764	-0.100239157723827	0.121862347771301	-0.822560532905086	0.410757950151598	0.657388882181899
FBgn0267398	7170	7274	8945	7977	6954	8621	7885.24185957055	9010.84134797709	8872.95518723169	8403.56825672687	9368.99687268972	9818.726391989	96.7975319512968	109.705449845765	107.164721013959	109.464001441852	122.132010823224	141.141062392571	10391.2504736931	-0.0985349421614271	0.119799429763936	-0.822499258599055	0.410792808460802	0.657388882181899
FBgn0030791	1581	1664	1993	1612	1210	1781	1738.71232635719	2061.3197694575	1976.94798078846	1698.20133256158	1630.21084497477	2028.4365739627	13.2173814859251	15.5409174763158	14.7858813875132	13.6982532655177	13.1597796668568	18.0562717767557	1839.63678222864	0.108498386676881	0.13194690911112	0.822288202185233	0.410912889685308	0.657402369760048
FBgn0002906	330	284	355	311	310	377	362.919081402829	351.81178757568	352.140759247317	327.630654110826	417.657323919156	429.377084999403	1.46093709041146	1.40457745295488	1.39467267631712	1.399473126591	1.78537299590503	2.02399545957373	350.750278139204	-0.137118658057207	0.166760436189896	-0.822249336773534	0.410935004558524	0.657402369760048
FBgn0263005	1418	1115	1198	1196	964	1127	1559.45229524003	1381.23289840452	1188.35106923461	1259.9558273844	1298.77954921957	1283.57552995843	6.97414636303521	6.12631708647906	5.22875158074096	5.97905578346293	6.16796006447144	6.72185826947768	1198.64949299214	0.103500407002369	0.125972003084366	0.821614362463163	0.411296412445444	0.657716113090972
FBgn0030858	1416	1284	1815	1683	1339	1475	1557.25278565577	1590.58568749004	1800.38162826445	1772.99804137788	1804.01018299274	1679.92360841941	8.21363251183766	8.32045001185461	9.34275603354464	9.92299402276846	10.104208152399	10.3756339968002	1581.07030846054	-0.0865961431736601	0.10540371034797	-0.821566365052803	0.411323738765519	0.657716113090972
FBgn0031711	1377	1242	1669	1495	1008	1312	1514.36234876271	1538.55718369364	1655.55754136274	1574.9447842305	1358.05994358229	1494.27781304832	17.5331049363012	17.666733790838	18.8585193932828	19.3487397660537	16.6968719508622	20.2585956065465	1487.91334752241	0.0882941995127683	0.107472430842335	0.821552083829747	0.411331869688697	0.657716113090972
FBgn0030746	925	798	1027	1050	880	843	1017.27318272005	988.541572131663	1018.72833731548	1106.14851066356	1185.60788725438	960.119052133943	4.99893695574902	4.81779809521363	4.92530052424583	5.76782167916075	6.18683155187856	5.52476882022738	824.03056825828	-0.103717460645729	0.126280646408658	-0.821325069164503	0.411461131849856	0.657815788053389
FBgn0011289	7293	6391	8022	8277	6904	6525	8020.51169900252	7917.00399435271	7957.38921318866	8719.61068834502	9301.63278818663	7431.52647114351	97.2852205699289	95.2399698349095	94.9619613942388	112.227737734727	119.809465217673	105.553291063904	10282.0225298734	-0.091001634322208	0.110842624175015	-0.820998555379931	0.411647091079082	0.658006059231794
FBgn0085453	279	237	410	285	192	302	306.83158700421	293.589414279704	406.697778285634	300.240310037252	258.678084491864	343.9572405035	6.48760576310111	6.15656360971129	8.46039166251312	6.73614933749043	5.80806100023747	8.51604208656442	336.034570457252	0.158127304270177	0.192784671403203	0.820227578879749	0.412086382767057	0.658601147352423
FBgn0039354	166	149	110	129	109	112	182.559295493544	184.57731108724	109.114038076633	135.898245595809	146.853704216736	127.560301113881	1.17534388845047	1.17856329427043	0.691155732991312	0.928395816388689	1.00399848145224	0.961668734263117	141.607745492759	0.212508704732941	0.259377836367237	0.819301709464733	0.412614297512615	0.659180558121781
FBgn0031689	367	399	331	387	302	486	403.610008711631	494.270786065832	328.334060030597	407.694736787426	406.879070398662	553.520592333448	4.82900200884901	5.86508073619545	3.86496601786964	5.17593585945827	5.16949306906958	7.75493567000113	644.937549014619	-0.160588182363567	0.196009434107414	-0.819288026083293	0.412622102544741	0.659180558121781
FBgn0003870	5086	5360	6428	5073	3895	5859	5593.35287277208	6639.828103541	6376.22760687818	5344.27751866308	5247.66218279069	6672.9982520199	23.7100277249143	27.9145269782115	26.5924247077181	24.0384891016009	23.6217930637773	33.1230112755749	7751.10824159952	0.108063771239632	0.131907516604822	0.819238918456608	0.412650114368025	0.659180558121781
FBgn0046696	237	200	276	347	244	174	260.641885734759	247.754779982873	273.77704099228	365.555745905005	328.736732375078	198.174039230494	16.8646953136176	15.899004284001	17.4287242878788	25.0984110238796	22.5875783673533	15.0151615827806	283.168588516793	-0.189648932440934	0.231567752113229	-0.818978163886146	0.41279887207686	0.659311035691169
FBgn0051032	375	377	438	389	323	320	412.408047048669	467.017760267716	434.47226070514	409.801686331547	435.171985889959	364.458003182517	10.3619593514131	11.637554934451	10.7401684085695	10.9256382521743	11.610818373344	10.7228740128411	377.810035542593	0.1199355576928	0.146467680869718	0.818853394691771	0.41287006281345	0.659317603150836
FBgn0004832	194	181	264	198	153	195	213.352429673178	224.2180758845	261.87369138392	208.588004867985	206.134098579454	222.091595689346	3.50394903885475	3.65211465554267	4.23142202574987	3.63502867028011	3.59498576209785	4.27111506002782	239.654161562891	0.136825681812804	0.167212396272269	0.818274750336171	0.413200320468325	0.659737808622996
FBgn0036822	87	63	94	134	65	81	95.6786669152912	78.042755694605	93.2429052654867	141.165619456111	87.5733098540166	92.2534320555746	2.49805724498844	2.02084712346645	2.39517556003013	3.91088036683335	2.42798602668918	2.82045231182902	89.8857853912155	-0.268167926632319	0.327815277569966	-0.818045847710935	0.413331008390159	0.659839285604495
FBgn0031077	392	294	462	355	310	310	431.103878514875	364.199526574823	458.27895992186	373.983544081489	417.657323919156	353.068690583063	1.55575641889226	1.3035048224113	1.62713607649382	1.43209057523984	1.6005414322551	1.49199661144444	338.295591500049	0.134123023561515	0.164009927214659	0.81777381308128	0.413486353595863	0.659980085984693
FBgn0028424	88	57	75	38	70	56	96.778421707421	70.6101122951188	74.39593505225	40.0320413383002	94.3097183043256	63.7801505569405	1.25239931442898	0.906243244188059	0.947213276515153	0.549705832223299	1.29600859484814	0.966493159351394	71.7198676538064	0.297096362137121	0.363366684418058	0.817621358471347	0.413573427818448	0.660011888622752
FBgn0003447	233	155	165	219	117	131	256.24286656624	192.009954486727	163.67105711495	230.710975081257	157.63195773723	149.199995052843	1.47630663270758	1.09714019288569	0.927749990011417	1.41042943794136	0.964397785109599	1.00656668931961	404.471070887402	0.182408198830351	0.223144536991906	0.817444161032577	0.413674647510606	0.660066251685348
FBgn0037880	188	147	235	178	145	155	206.753900920399	182.099763287412	233.107263163717	187.518509426775	195.35584505896	176.534345291532	2.83888760011461	2.47980459650354	3.14908639102613	2.73210225641444	2.84844634642812	2.83839383745693	170.110775225182	0.156496776669862	0.191589874680811	0.816832188708227	0.414024334452885	0.660516991289955
FBgn0010590	9265	7781	10643	10501	7927	9094	10189.2281490825	9638.89971523367	10557.2791568146	11062.5385814076	10679.9019571198	10357.4408779432	231.370066074956	217.073565421419	235.858848175531	266.550194945157	257.525534815308	275.402136627193	10591.4330771624	-0.0791321219085051	0.096895395840603	-0.816675768977514	0.414113742267633	0.66055241362359
FBgn0037759	27	16	8	12	22	31	29.6933793875042	19.8203823986298	7.93556640557334	12.6416972647264	29.6401971813595	35.3068690583063	0.277654435206544	0.183810624685019	0.0730057727541243	0.125432100812571	0.294315560895914	0.386592258770113	40.4796720194137	-0.434891820755965	0.532782190621085	-0.81626568682597	0.414348194983511	0.660754543299192
FBgn0030582	2188	1955	2519	2244	1625	2064	2406.26348517997	2421.80297433258	2498.7114719549	2363.99738850383	2189.33274635042	2350.75412052723	13.5604735503538	13.5358046303399	13.8542196877165	14.1363402565355	13.1017888565153	15.5127159291509	2206.29309917319	0.0854934654223116	0.104743296864637	0.816218965618365	0.414374911475859	0.660754543299192
FBgn0038722	856	725	946	849	683	698	941.390102063095	898.111077437914	938.380727459047	894.400081479392	920.193394312205	794.974019441865	10.0069958208108	9.46842487270419	9.81403165257938	10.0884452874289	10.3872443961579	9.89545993636944	827.133061155595	0.0910747363383073	0.111611994988209	0.815994162168039	0.414503474616584	0.660852336091874
FBgn0020622	3685	4020	4357	3478	2900	4220	4052.59640899826	4979.87107765575	4321.90785363538	3663.98525722653	3907.1169011792	4806.28991696944	16.9779365160485	20.6910839857986	17.8139954596099	16.2878435771158	17.3818142144531	23.5781905162718	3877.66519174579	0.109428559589046	0.134126586549552	0.815860318257028	0.414580029988449	0.66086719344088
FBgn0031774	471	437	477	446	387	328	517.984507093128	541.344194262577	473.15814693231	469.849748338997	521.398014053914	373.56945326208	6.9592070332907	7.2132347109737	6.25437033038985	6.69823387703818	7.43874218926898	5.87710299627417	527.843047840233	0.167603730957037	0.205466181726668	0.815724171971038	0.414657910838353	0.660884158526054
FBgn0028932	400	299	465	352	266	382	439.901916851914	370.393396074395	461.25479732395	370.823119765307	358.376929556437	435.07174129913	7.18802585638564	6.00247838679889	7.41530393582682	6.42952518557052	6.2184331311928	8.32460452422158	394.458539128905	0.128086425555486	0.157065012966891	0.815499410950841	0.414786501610727	0.660981926772347
FBgn0003415	2331	2198	2588	2410	2080	2641	2563.52842045453	2722.82503201177	2567.15573220297	2538.87420066588	2802.34591532853	3007.91745751571	4.34515974091952	4.57721106249082	4.28108755286925	4.56632812015008	5.04401652924951	5.97011206256932	3143.20185446961	-0.0882722133437292	0.10833078099811	-0.814839628501057	0.41516411395588	0.661476426661104
FBgn0265457	81	55	76	75	46	48	89.0801381625125	68.1325644952901	75.3878808529467	79.0106079045399	61.9749577428425	54.6687004773775	0.709802750958411	0.538424887665562	0.591006987796001	0.668037007262176	0.524396982041107	0.510087293444458	75.0195969336486	0.247739626632662	0.304214975463463	0.814357104725818	0.415440404660584	0.661781866499721
FBgn0032897	96	129	188	85	61	173	105.576460044459	159.801833088953	186.485810530973	89.5453556251452	82.1841830937694	197.035107970548	3.01260977485331	4.52242252388056	5.23547224183577	2.71129749378108	2.49029717250687	6.58367462781415	131.648201289303	0.291934454471544	0.35852305780939	0.814269676977797	0.41549047697322	0.661781866499721
FBgn0040344	1964	1904	2355	2264	1685	2261	2159.9184117429	2358.62550543695	2336.03236064065	2385.06688394504	2270.16964775412	2575.12357873647	9.6394825915909	10.4397226561299	10.2572163412805	11.29471460092	10.7587505390248	13.4574697016551	2223.71517096749	-0.0774050831010214	0.0950799873628838	-0.814104894709293	0.415584862070833	0.661788556047564
FBgn0030418	1075	990	1211	918	727	1206	1182.23640153952	1226.38616091522	1201.24636464366	967.089840751569	979.473788674924	1373.55109949411	6.72121606671146	6.9148754894316	6.71908136115379	5.8340301993719	5.91321263355704	9.14402298138083	1841.04736338746	0.120286546503343	0.147767222447025	0.814027255242389	0.41562933731627	0.661788556047564
FBgn0262728	881	813	1114	850	751	1451	968.88397186634	1007.12318063038	1105.02762197609	895.453556251452	1011.80854923641	1652.58925818073	8.13569718196537	8.38724230552292	9.12915166149671	7.97855772909536	9.02211786844478	16.2493834748358	1892.48631229099	-0.208376763001145	0.25603825940874	-0.813850099912184	0.415730830077803	0.66184294279798
FBgn0005670	37	42	33	67	21	53	40.690927308802	52.0285037964033	32.73421142299	70.5828097280557	28.2929154912977	60.3633567771044	0.467200351211487	0.592462005336751	0.36977857168645	0.859929481253268	0.344961338153941	0.811573606201862	60.7351915714234	-0.356906409378585	0.438931639910733	-0.813125272653323	0.41614623796361	0.662396983472766
FBgn0037621	2099	1858	2576	2459	1927	2091	2308.38530868042	2301.64190604089	2555.25238259461	2590.49446449685	2596.21181674908	2381.50526454576	29.4005873382214	29.0736163197581	32.0195917792674	35.0097246967959	35.1135690830169	35.5179759748498	2811.45491991588	-0.0784461636880053	0.0965011141710353	-0.812904227706325	0.416272970419217	0.662491422644184
FBgn0030694	1001	985	1203	1227	975	1085	1100.85454692191	1220.19229141565	1193.31079823809	1292.61354531827	1313.59964781025	1235.74041704072	15.8702183989839	17.4459584452406	16.925473120848	19.7733378878009	20.1095862046574	20.8607141720102	1173.53214292338	-0.128569688541162	0.15830291204704	-0.812175132337154	0.416691146596041	0.663049583923018
FBgn0031716	42	41	52	32	46	29	46.1897012694509	50.789729896489	51.5811816362267	33.711192705937	61.9749577428425	33.0290065384156	0.416022055151705	0.453691558467339	0.457084792776462	0.322183757394426	0.592754130538085	0.348349884640859	155.345328105662	0.227783173713433	0.280597861891433	0.811778009205093	0.416919022695609	0.663093128848328
FBgn0266993	80	57	61	70	81	67	87.9803833703828	70.6101122951188	60.5086938424967	73.7432340442373	109.129816895005	76.3083944163395	4.89116242181644	3.89320014385387	3.30962125485821	4.35017508637086	6.44253533633561	4.9676101860854	74.598425970761	-0.237823699408922	0.293104884683927	-0.811394527475659	0.417139140854452	0.663093128848328
FBgn0032859	13239	10665	13558	13381	10823	12963	14559.6536930062	13211.5236425867	13448.8011658454	14096.545924942	14581.6297315388	14763.9659226718	142.69520362997	128.417683196485	129.680951141329	146.59844481903	151.757982544159	169.43780741501	12533.2567705059	-0.0757148311383871	0.0933247378278002	-0.811305050522549	0.41719051039971	0.663093128848328
FBgn0037601	76	60	61	60	31	64	83.5813642018636	74.3264339948619	60.5086938424967	63.2084863236319	41.7657323919156	72.8916006365034	0.756322870277135	0.667044286377405	0.538703553176173	0.60692005748646	0.401333143981271	0.772367912992294	61.7067128478834	0.289027280590245	0.356265498539987	0.811269353262408	0.417211005567165	0.663093128848328
FBgn0000326	627	559	918	607	534	625	689.546254665375	692.47461005213	910.60624503954	639.459186640743	719.448422492998	711.832037465854	7.23449075237703	7.20546495399191	9.3996021172969	7.11894627010098	8.01551395665568	8.74522627216608	575.728304186874	0.148178100510099	0.182667523447183	0.811190176084823	0.417256466342664	0.663093128848328
FBgn0052227	182	142	162	149	147	215	200.155372167621	175.90589378784	160.69521971286	156.967741037019	198.050408439084	244.870220888254	0.759429944960203	0.661933637860478	0.599870781039955	0.631959427838797	0.797964107379041	1.0879411360229	576.560913944768	-0.159815077144453	0.197019866223051	-0.811162245758111	0.417272503659392	0.663093128848328
FBgn0036117	423	351	566	516	400	476	465.196277070899	434.809638869942	561.441323194314	543.592982383235	538.912676024718	542.131279733994	5.64616274420535	5.23395420514939	6.70433674771081	7.0008266706349	6.94580695213468	7.70496350216928	479.127708771398	-0.15153849238269	0.186837622020568	-0.811070547483247	0.417325158454472	0.663093128848328
FBgn0031168	509	574	573	526	420	469	559.77518919406	711.056218550845	568.38494379919	554.12773010384	565.858309825953	534.158760914376	9.23253817243381	11.6312127418839	9.22325711994951	9.69785469747915	9.91065396060342	10.316366933763	474.158487676969	0.152243031299773	0.187706476802487	0.811069675874692	0.417325658966536	0.663093128848328
FBgn0031238	1065	913	1079	1093	807	773	1171.23885361822	1131.00057062182	1070.3095189517	1151.44792586216	1087.25632387987	880.393863937768	12.5956268536243	12.0628723804241	11.3244726508281	13.1394425200696	12.4163345460451	11.0866485568078	1061.13393848898	0.112528058696315	0.138740316386394	0.811069641667258	0.417325678609803	0.663093128848328
FBgn0023177	1624	1417	2143	1748	1256	1563	1786.00178241877	1755.34261617865	2125.73985089296	1841.47390156181	1692.18580271761	1780.14955929461	16.0042277965169	15.6001339325114	18.7411930653086	17.5096202325133	16.1023043652369	18.6792005893851	1879.2070688243	0.0931284692126692	0.114887260410229	0.810607450122269	0.417591137098028	0.663407675211979
